"id","model","year","transmission","mileage","fueltype","tax","mpg","engineSize"
1160,"Fiesta",2017,"Manual",6596,"Petrol",145,64.2,1.1
7448,"Focus",2018,"Manual",16611,"Petrol",145,60.1,1
10665,"EcoSport",2019,"Automatic",1001,"Petrol",145,45.6,1
7499,"Kuga",2014,"Manual",38755,"Diesel",145,53.3,2
15081,"C-MAX",2017,"Manual",16255,"Diesel",20,68.9,1.6
6571,"Fiesta",2017,"Manual",24000,"Petrol",0,65.7,1
10435,"Fiesta",2018,"Manual",16313,"Petrol",145,58.9,1
10340,"Fiesta",2017,"Manual",19153,"Petrol",0,65.7,1
9369,"EcoSport",2017,"Manual",34000,"Petrol",125,52.3,1
8444,"Fiesta",2018,"Manual",8259,"Petrol",145,65.7,1
10402,"Kuga",2017,"Manual",13230,"Diesel",145,54.3,2
16684,"Grand C-MAX",2016,"Automatic",8000,"Diesel",30,58.9,1.5
4300,"Fiesta",2015,"Manual",45258,"Petrol",125,54.3,1.2
13131,"EcoSport",2016,"Semi-Auto",13556,"Petrol",160,44.8,1.5
8990,"Focus",2019,"Manual",8166,"Petrol",145,58.9,1
16969,"Fiesta",2015,"Manual",42000,"Petrol",30,54.3,1.2
16564,"C-MAX",2016,"Automatic",25481,"Diesel",20,64.2,1.5
17676,"EcoSport",2016,"Manual",36530,"Diesel",30,64.2,1.5
2315,"Kuga",2019,"Manual",10465,"Diesel",145,37.7,2
9224,"Fiesta",2018,"Manual",20816,"Diesel",145,88.3,1.5
1816,"Fiesta",2018,"Manual",6636,"Petrol",145,65.7,1
8616,"Fiesta",2017,"Manual",11961,"Petrol",20,62.8,1
16480,"KA",2018,"Manual",17000,"Petrol",145,57.7,0
3729,"Fiesta",2019,"Manual",4032,"Petrol",145,56.5,1
9152,"Kuga",2018,"Manual",30004,"Diesel",145,60.1,2
13707,"Fiesta",2020,"Manual",2000,"Petrol",145,57.7,1
12959,"Fiesta",2017,"Manual",8676,"Petrol",145,65.7,1
8114,"Focus",2019,"Manual",9300,"Petrol",145,60.1,1
7772,"Grand C-MAX",2014,"Manual",35013,"Diesel",125,60.1,1.6
6793,"S-MAX",2017,"Manual",46362,"Diesel",125,56.5,2
9645,"Focus",2017,"Manual",22296,"Diesel",145,74.3,1.5
12922,"Fiesta",2018,"Manual",10442,"Petrol",145,58.9,1
13040,"Fiesta",2016,"Manual",36779,"Petrol",125,54.3,1.2
504,"Fiesta",2016,"Manual",31107,"Petrol",125,54.3,1.2
15859,"Fiesta",2016,"Manual",29000,"Petrol",125,54.3,1.2
13194,"EcoSport",2018,"Manual",5400,"Petrol",145,51.4,1
14048,"Focus",2010,"Manual",54000,"Petrol",325,30.4,2.5
7685,"Fiesta",2017,"Manual",22718,"Petrol",125,54.3,1.2
5529,"Fiesta",2018,"Manual",6489,"Petrol",145,62.8,1
4803,"EcoSport",2018,"Manual",7016,"Petrol",150,53.3,1
8613,"Kuga",2017,"Manual",24477,"Diesel",125,60.1,2
4795,"Kuga",2014,"Manual",48694,"Diesel",145,53.3,2
9886,"Mondeo",2015,"Manual",29980,"Diesel",0,78.5,1.5
2545,"Fiesta",2016,"Manual",8346,"Petrol",125,54.3,1.2
2292,"Ka+",2018,"Manual",5023,"Petrol",145,57.7,1.2
16893,"Kuga",2018,"Manual",13805,"Diesel",145,54.3,1.5
5198,"Focus",2017,"Manual",5597,"Petrol",145,41.5,2
2926,"Fiesta",2017,"Manual",31956,"Petrol",0,65.7,1
7017,"Ka+",2019,"Manual",11,"Petrol",145,43.5,1.2
17192,"KA",2019,"Manual",1818,"Petrol",145,47.9,1.2
15995,"Focus",2016,"Automatic",39191,"Diesel",20,67.3,1.5
2533,"Fiesta",2016,"Manual",24300,"Petrol",145,47.9,1.6
10089,"Fiesta",2018,"Manual",15146,"Petrol",150,65.7,1
6256,"Focus",2018,"Manual",33362,"Diesel",145,80.7,1.5
11774,"Focus",2019,"Manual",5334,"Petrol",150,60.1,1
869,"Fiesta",2015,"Manual",46857,"Petrol",125,54.3,1.2
13717,"Kuga",2015,"Manual",29551,"Diesel",125,60.1,2
2075,"Fiesta",2018,"Manual",14368,"Petrol",145,64.2,1.1
12631,"Kuga",2017,"Manual",30424,"Diesel",30,64.2,1.5
2460,"Focus",2018,"Manual",10306,"Petrol",145,58.9,1
72,"Focus",2017,"Manual",29891,"Petrol",145,60.1,1
8556,"Ka+",2018,"Manual",19318,"Petrol",145,57.7,1.2
17472,"Fiesta",2013,"Manual",20930,"Petrol",30,54.3,1.2
8442,"Fiesta",2014,"Manual",23594,"Petrol",0,65.7,1
1417,"Fiesta",2014,"Manual",25180,"Petrol",30,54.3,1.2
5278,"Tourneo Connect",2017,"Manual",21310,"Diesel",30,61.4,1.5
14611,"Mondeo",2015,"Manual",32508,"Diesel",20,68.9,2
5668,"Kuga",2017,"Manual",34938,"Diesel",145,54.3,2
9462,"C-MAX",2016,"Semi-Auto",25650,"Diesel",125,58.9,2
1771,"Kuga",2013,"Manual",49547,"Diesel",200,47.9,2
14740,"Focus",2017,"Automatic",17303,"Petrol",125,51.4,1
2228,"Grand C-MAX",2017,"Manual",22888,"Petrol",30,54.3,1
6693,"Focus",2017,"Manual",8120,"Petrol",145,51.4,1.5
11006,"Fiesta",2018,"Manual",18337,"Petrol",145,65.7,1
11430,"Ka+",2019,"Manual",662,"Petrol",145,43.5,1.2
397,"Kuga",2016,"Manual",38687,"Diesel",145,54.3,2
3356,"B-MAX",2014,"Manual",42125,"Petrol",145,47.1,1.4
15928,"EcoSport",2017,"Manual",29778,"Petrol",125,52.3,1
4338,"Fiesta",2014,"Manual",90000,"Petrol",30,54.3,1.2
7636,"Focus",2017,"Manual",30312,"Diesel",20,67.3,2
11285,"EcoSport",2018,"Manual",9600,"Petrol",145,54.3,1
2232,"Fiesta",2017,"Manual",25500,"Petrol",145,65.7,1
145,"Fiesta",2017,"Manual",50599,"Petrol",0,65.7,1
8182,"C-MAX",2017,"Manual",3438,"Diesel",150,68.9,1.5
17408,"Fiesta",2017,"Manual",31467,"Petrol",0,65.7,1
7838,"Mondeo",2018,"Automatic",23872,"Petrol",145,43.5,1.5
878,"Fiesta",2014,"Manual",29123,"Petrol",30,54.3,1.2
9279,"Fiesta",2018,"Manual",27380,"Petrol",145,56.5,1
15130,"Fiesta",2017,"Manual",40561,"Petrol",20,62.8,1
15947,"Grand C-MAX",2016,"Automatic",8656,"Diesel",30,58.9,1.5
12655,"C-MAX",2018,"Manual",12073,"Petrol",150,48.7,1
730,"Focus",2016,"Manual",7906,"Diesel",0,74.3,1.5
13341,"Focus",2017,"Manual",44897,"Diesel",0,74.3,1.5
1695,"Focus",2017,"Manual",11674,"Petrol",145,41.5,2
12401,"Mustang",2017,"Semi-Auto",8470,"Petrol",570,23.5,5
12534,"Kuga",2019,"Semi-Auto",4153,"Diesel",145,42.2,2
5627,"Fiesta",2013,"Semi-Auto",29158,"Petrol",145,47.9,1.6
12641,"Focus",2017,"Manual",28066,"Petrol",235,36.7,2.3
6514,"Fiesta",2016,"Manual",54291,"Petrol",0,65.7,1
12441,"S-MAX",2015,"Semi-Auto",55474,"Diesel",165,51.4,2
16040,"Fiesta",2017,"Manual",11129,"Petrol",145,65.7,1
9779,"Edge",2017,"Manual",20306,"Diesel",200,47.9,2
4607,"Puma",2020,"Manual",10,"Petrol",145,50.4,1
12723,"Fiesta",2018,"Manual",33615,"Petrol",145,65.7,1
16714,"Focus",2007,"Manual",67000,"Petrol",330,26.3,2.5
12217,"Fiesta",2018,"Manual",3000,"Petrol",145,60.1,1
9870,"Focus",2017,"Manual",22081,"Diesel",0,74.3,1.5
115,"Kuga",2017,"Manual",24504,"Diesel",150,64.2,1.5
430,"Focus",2018,"Manual",14682,"Petrol",145,41.5,2
14387,"Focus",2015,"Automatic",7802,"Petrol",160,44.8,1.6
113,"Fiesta",2018,"Manual",25776,"Petrol",145,65.7,1
7309,"Kuga",2017,"Manual",11500,"Diesel",30,64.2,1.5
11961,"Fiesta",2018,"Manual",14900,"Petrol",145,65.7,1
1623,"Kuga",2017,"Automatic",24653,"Petrol",235,38.2,1.5
14922,"EcoSport",2016,"Manual",42026,"Petrol",125,53.3,1
13920,"Galaxy",2018,"Semi-Auto",23836,"Diesel",145,52.3,2
2860,"Fiesta",2018,"Manual",22140,"Petrol",145,56.5,1
14510,"Kuga",2015,"Manual",123000,"Diesel",125,60.1,2
9535,"Focus",2019,"Manual",5828,"Petrol",145,60.1,1
597,"Focus",2019,"Manual",12078,"Petrol",145,58.9,1
15690,"Fiesta",2017,"Manual",21128,"Petrol",0,65.7,1
15206,"Focus",2018,"Semi-Auto",3549,"Diesel",150,74.3,1.5
10029,"Focus",2017,"Manual",19948,"Diesel",20,67.3,2
1430,"Focus",2017,"Manual",35629,"Petrol",145,60.1,1
17006,"Fiesta",2017,"Manual",19910,"Petrol",125,54.3,1.2
1615,"Kuga",2016,"Manual",38554,"Diesel",145,54.3,2
7426,"Fiesta",2018,"Manual",11092,"Petrol",150,40.3,1.5
11551,"Focus",2017,"Semi-Auto",13768,"Petrol",145,51.4,1
16676,"Fiesta",2017,"Manual",10000,"Petrol",145,65.7,1
8394,"Fiesta",2017,"Manual",10000,"Petrol",145,54.3,1.2
13796,"EcoSport",2018,"Manual",13601,"Diesel",145,68.9,1.5
17797,"Fiesta",2019,"Manual",3229,"Petrol",145,58.9,1
8269,"Fiesta",2013,"Semi-Auto",29225,"Petrol",145,47.9,1.6
9028,"Kuga",2017,"Manual",21878,"Diesel",145,54.3,2
2941,"Focus",2018,"Manual",12502,"Diesel",145,74.3,1.5
16299,"EcoSport",2019,"Automatic",14447,"Petrol",145,45.6,1
10781,"Kuga",2017,"Automatic",17000,"Diesel",145,54.3,2
9184,"Fiesta",2019,"Manual",10603,"Petrol",150,55.4,1
6742,"Grand Tourneo Connect",2017,"Manual",39494,"Diesel",30,64.2,1.5
16375,"Galaxy",2007,"Manual",133694,"Diesel",235,43.5,2
5144,"Fiesta",2016,"Manual",22704,"Petrol",0,65.7,1
14101,"Mondeo",2016,"Manual",69000,"Diesel",30,64.2,2
1827,"Focus",2019,"Manual",7725,"Petrol",145,34.5,2.3
2893,"Fiesta",2019,"Manual",7269,"Petrol",145,60.1,1
16043,"Focus",2017,"Manual",35027,"Petrol",20,60.1,1
10198,"Fiesta",2017,"Manual",18085,"Petrol",150,65.7,1
2572,"Fiesta",2017,"Manual",13174,"Petrol",150,47.9,1.6
16394,"C-MAX",2011,"Manual",78014,"Diesel",30,61.4,1.6
11202,"Fiesta",2020,"Manual",895,"Petrol",145,58.9,1
16447,"Focus",2019,"Manual",4928,"Diesel",145,74.3,1.5
3247,"S-MAX",2017,"Manual",50668,"Diesel",145,56.5,2
3354,"Fiesta",2013,"Manual",32448,"Petrol",0,65.7,1
9955,"Focus",2018,"Automatic",15751,"Diesel",145,67.3,1.5
7163,"Fiesta",2018,"Manual",7260,"Petrol",145,65.7,1
16041,"EcoSport",2016,"Manual",32918,"Diesel",30,64.2,1.5
1628,"Fiesta",2019,"Manual",401,"Petrol",145,58.9,1
2815,"Fiesta",2017,"Manual",39876,"Petrol",0,65.7,1
6441,"EcoSport",2017,"Manual",19190,"Diesel",150,64.2,1.5
14020,"Fiesta",2015,"Manual",28000,"Diesel",0,88.3,1.5
13776,"Grand C-MAX",2017,"Manual",26000,"Diesel",30,64.2,1.5
1047,"Focus",2017,"Manual",37886,"Diesel",20,67.3,2
12560,"Fiesta",2019,"Manual",11869,"Petrol",145,58.9,1
7465,"Fiesta",2016,"Manual",24659,"Petrol",0,65.7,1
608,"Focus",2016,"Manual",49080,"Diesel",0,74.3,1.5
5366,"EcoSport",2017,"Manual",35753,"Diesel",30,64.2,1.5
7773,"Fiesta",2017,"Semi-Auto",28363,"Petrol",0,57.7,1
1556,"Fiesta",2016,"Semi-Auto",12600,"Petrol",145,47.9,1.6
5847,"Edge",2017,"Manual",11514,"Diesel",145,48.7,2
16016,"Fiesta",2016,"Manual",18010,"Petrol",0,65.7,1
16238,"KA",2010,"Manual",91811,"Petrol",30,55.4,1.2
6326,"Focus",2019,"Manual",7412,"Petrol",145,58.9,1
2334,"EcoSport",2018,"Manual",15644,"Petrol",145,54.3,1
13079,"S-MAX",2016,"Manual",8151,"Diesel",125,56.5,2
11608,"Focus",2019,"Manual",13257,"Petrol",145,58.9,1
13248,"Fiesta",2017,"Manual",11349,"Petrol",150,65.7,1
16248,"Mondeo",2020,"Manual",12,"Diesel",145,49.6,2
5403,"Fiesta",2018,"Manual",21475,"Petrol",145,56.5,1
7930,"Kuga",2019,"Manual",8526,"Diesel",145,47.9,2
579,"Fiesta",2017,"Manual",20507,"Petrol",125,54.3,1.2
10391,"EcoSport",2017,"Semi-Auto",16737,"Petrol",160,44.8,1.5
818,"Focus",2017,"Manual",10474,"Diesel",0,74.3,1.5
1270,"Focus",2019,"Manual",4637,"Petrol",145,60.1,1
16678,"B-MAX",2017,"Manual",12500,"Petrol",145,57.7,1
661,"Fiesta",2017,"Manual",8966,"Petrol",145,65.7,1
2630,"Fiesta",2015,"Manual",44000,"Petrol",145,47.9,1.6
7934,"EcoSport",2017,"Manual",5074,"Petrol",150,53.3,1
2668,"Focus",2018,"Manual",9999,"Petrol",145,57.7,1
3715,"Fiesta",2013,"Manual",21790,"Petrol",30,54.3,1.2
2673,"EcoSport",2017,"Manual",14372,"Petrol",145,53.3,1
4200,"Fiesta",2017,"Manual",22414,"Petrol",145,65.7,1
10457,"Kuga",2017,"Manual",29145,"Diesel",145,54.3,2
12411,"Fiesta",2016,"Manual",11860,"Petrol",0,65.7,1
2766,"Focus",2018,"Manual",37880,"Petrol",145,60.1,1
5355,"Kuga",2017,"Manual",28478,"Diesel",145,60.1,2
6815,"Fiesta",2017,"Manual",7873,"Petrol",145,65.7,1
6284,"EcoSport",2018,"Manual",6387,"Petrol",145,54.3,1
9305,"Fiesta",2017,"Manual",26030,"Diesel",145,78.5,1.5
13971,"Fiesta",2016,"Manual",25997,"Petrol",0,65.7,1
4573,"Kuga",2018,"Manual",24943,"Diesel",145,54.3,1.5
4265,"Fiesta",2014,"Manual",28877,"Petrol",0,65.7,1
5448,"C-MAX",2016,"Automatic",7564,"Diesel",20,64.2,1.5
12134,"Fiesta",2017,"Manual",35955,"Petrol",0,65.7,1
10110,"Focus",2013,"Manual",63784,"Petrol",30,56.5,1
17078,"Mondeo",2015,"Automatic",82000,"Diesel",125,58.9,2
7278,"Kuga",2018,"Manual",19182,"Diesel",145,64.2,1.5
6903,"Mondeo",2019,"Manual",23,"Diesel",145,65.7,2
7212,"Focus",2017,"Automatic",10365,"Petrol",145,46.3,1.5
15849,"Grand C-MAX",2017,"Manual",53296,"Diesel",30,64.2,1.5
8568,"Fiesta",2017,"Manual",15133,"Petrol",20,62.8,1
11421,"Fiesta",2015,"Manual",43394,"Petrol",20,62.8,1
17487,"Fiesta",2015,"Manual",63000,"Petrol",30,54.3,1.2
13654,"Kuga",2018,"Automatic",1188,"Petrol",145,31,1.5
8683,"Focus",2014,"Manual",23800,"Petrol",30,56.5,1
7152,"Focus",2015,"Manual",77451,"Diesel",20,67.3,1.6
11667,"C-MAX",2016,"Manual",28889,"Petrol",30,55.4,1
3877,"Fiesta",2018,"Manual",10109,"Petrol",145,64.2,1.1
14098,"Mondeo",2015,"Manual",38000,"Diesel",30,64.2,2
4598,"Kuga",2018,"Semi-Auto",28624,"Diesel",145,58.9,1.5
2222,"Fiesta",2018,"Manual",11042,"Diesel",150,88.3,1.5
3517,"Fiesta",2017,"Manual",29124,"Diesel",145,88.3,1.5
13409,"EcoSport",2019,"Manual",1805,"Petrol",145,51.4,1
11263,"Fiesta",2017,"Manual",15393,"Petrol",125,54.3,1.2
3058,"Focus",2018,"Manual",48905,"Diesel",145,67.3,2
3558,"Fiesta",2016,"Manual",42450,"Petrol",125,54.3,1.2
4403,"Fiesta",2015,"Manual",25550,"Petrol",0,65.7,1
927,"Fiesta",2017,"Manual",22125,"Petrol",0,65.7,1
3496,"Fiesta",2013,"Manual",43577,"Petrol",30,54.3,1.2
17405,"KA",2017,"Manual",12950,"Petrol",145,57.7,1.2
7473,"Focus",2019,"Manual",11795,"Diesel",145,74.3,1.5
311,"Kuga",2019,"Automatic",5500,"Diesel",145,47.9,2
17332,"Kuga",2015,"Automatic",35000,"Diesel",150,52.3,2
8046,"Kuga",2017,"Manual",15557,"Diesel",145,60.1,2
11053,"Fiesta",2017,"Manual",20000,"Petrol",145,65.7,1
10313,"Focus",2019,"Manual",7588,"Petrol",145,60.1,1
7583,"Kuga",2016,"Manual",41026,"Diesel",145,54.3,2
2596,"Kuga",2019,"Manual",6901,"Diesel",145,37.7,2
3463,"Fiesta",2016,"Manual",21030,"Petrol",0,65.7,1
17594,"Fiesta",2017,"Manual",23693,"Petrol",145,65.7,1
7447,"Focus",2016,"Manual",33744,"Diesel",0,74.3,1.5
3599,"Focus",2019,"Manual",3850,"Petrol",145,60.1,1
10193,"Fiesta",2014,"Manual",51176,"Petrol",0,65.7,1
2430,"Fiesta",2016,"Manual",22016,"Petrol",125,54.3,1.2
2795,"Grand C-MAX",2015,"Semi-Auto",40521,"Diesel",125,56.5,2
11871,"Focus",2017,"Manual",16286,"Petrol",145,57.7,1
17899,"Edge",2017,"Automatic",31000,"Diesel",145,48.7,2
7698,"Focus",2017,"Manual",14554,"Diesel",150,74.3,1.5
14713,"Puma",2020,"Manual",1000,"Petrol",150,49.6,1
11820,"Fiesta",2019,"Manual",7809,"Petrol",145,58.9,1
8354,"Mondeo",2016,"Manual",77663,"Diesel",30,64.2,2
9424,"Focus",2018,"Manual",13520,"Petrol",150,57.7,1
16384,"Mondeo",2012,"Manual",77000,"Diesel",125,57.7,2
10843,"EcoSport",2019,"Manual",5846,"Petrol",145,53.3,1
3728,"Fiesta",2014,"Manual",42285,"Petrol",145,47.9,1.6
12682,"Fiesta",2019,"Manual",8971,"Petrol",145,55.4,1
462,"Fiesta",2017,"Manual",20277,"Petrol",0,65.7,1
15019,"Grand Tourneo Connect",2017,"Manual",35654,"Diesel",125,61.4,1.5
4941,"Fiesta",2018,"Manual",10258,"Petrol",145,65.7,1
2092,"Kuga",2014,"Manual",72000,"Diesel",145,53.3,2
8486,"Fiesta",2016,"Manual",26435,"Petrol",0,65.7,1
4502,"Fiesta",2018,"Manual",8319,"Petrol",150,64.2,1.1
14506,"Mondeo",2017,"Manual",114000,"Diesel",30,65.7,2
10769,"Fiesta",2017,"Manual",14794,"Petrol",0,65.7,1
291,"C-MAX",2017,"Manual",9995,"Petrol",145,55.4,1
17142,"C-MAX",2016,"Manual",25000,"Petrol",30,55.4,1
6950,"Fiesta",2018,"Semi-Auto",14076,"Petrol",145,54.3,1
2176,"Edge",2017,"Semi-Auto",36000,"Diesel",160,48.7,2
7577,"Fiesta",2017,"Manual",11589,"Petrol",0,65.7,1
5832,"EcoSport",2017,"Manual",33464,"Petrol",125,53.3,1
4850,"Galaxy",2017,"Semi-Auto",32582,"Diesel",145,52.3,2
7417,"Kuga",2015,"Manual",36278,"Diesel",150,54.3,2
3568,"Mondeo",2013,"Manual",50083,"Diesel",125,57.7,2
3166,"Fiesta",2017,"Manual",20400,"Petrol",150,65.7,1
3815,"Focus",2018,"Manual",17860,"Petrol",145,57.7,1
7812,"Edge",2019,"Semi-Auto",22,"Diesel",145,37.2,2
7091,"Fiesta",2015,"Manual",19725,"Petrol",20,62.8,1
14208,"KA",2011,"Manual",30475,"Petrol",30,57.7,1.2
6740,"Fiesta",2015,"Manual",32423,"Petrol",0,65.7,1
11519,"Focus",2018,"Manual",14769,"Diesel",145,74.3,1.5
12569,"Fiesta",2018,"Manual",10015,"Petrol",145,65.7,1
16734,"Focus",2014,"Manual",53000,"Petrol",20,60.1,1
16637,"S-MAX",2017,"Manual",17116,"Diesel",125,51.4,2
17592,"Fiesta",2017,"Manual",30372,"Petrol",0,65.7,1
4104,"Focus",2016,"Manual",20058,"Diesel",0,74.3,1.5
14648,"Mustang",2018,"Manual",21632,"Petrol",145,35.3,2.3
9351,"Focus",2016,"Semi-Auto",12500,"Petrol",125,51.4,1
3370,"Ka+",2017,"Manual",42981,"Petrol",30,57.7,1.2
12552,"Focus",2019,"Automatic",4670,"Petrol",145,40.9,1.5
11985,"Kuga",2016,"Manual",28989,"Diesel",125,60.1,2
14921,"Fiesta",2013,"Manual",64231,"Petrol",0,65.7,1
9916,"Fiesta",2018,"Manual",26900,"Diesel",145,88.3,1.5
17801,"Kuga",2016,"Manual",40970,"Diesel",125,60.1,2
16157,"Fiesta",2018,"Manual",16275,"Petrol",145,65.7,1
4639,"Fiesta",2018,"Manual",6939,"Petrol",145,65.7,1
5108,"B-MAX",2016,"Manual",25852,"Diesel",0,74.3,1.5
2475,"Focus",2017,"Manual",25279,"Diesel",0,74.3,1.5
2335,"EcoSport",2018,"Manual",4311,"Petrol",145,54.3,1
6343,"Fiesta",2017,"Manual",35552,"Petrol",150,65.7,1
9876,"Kuga",2013,"Semi-Auto",50000,"Diesel",200,45.6,2
8555,"EcoSport",2019,"Manual",11742,"Petrol",145,52.3,1
1667,"Edge",2017,"Manual",28027,"Diesel",160,48.7,2
15278,"Fiesta",2020,"Manual",4500,"Petrol",150,58.9,1
17358,"C-MAX",2011,"Manual",72958,"Petrol",200,42.8,1.6
14781,"C-MAX",2016,"Manual",18485,"Diesel",20,68.9,1.5
12790,"Fiesta",2016,"Manual",37189,"Petrol",0,65.7,1
3861,"Kuga",2017,"Manual",17689,"Diesel",145,64.2,1.5
2236,"Focus",2019,"Manual",2280,"Diesel",145,57.7,1.5
16354,"Focus",2010,"Manual",93900,"Diesel",30,62.8,1.6
4958,"Focus",2018,"Manual",24000,"Petrol",145,57.7,1
6894,"EcoSport",2019,"Semi-Auto",5,"Petrol",145,45.6,1
6305,"Fiesta",2018,"Manual",15581,"Petrol",145,56.5,1
4529,"Focus",2018,"Manual",19729,"Petrol",145,57.7,1
12966,"Galaxy",2013,"Manual",54922,"Diesel",260,41.5,2.2
864,"Kuga",2015,"Manual",61270,"Diesel",145,54.3,2
2351,"Ka+",2017,"Manual",10468,"Petrol",145,57.7,1.2
16530,"Focus",2017,"Manual",17896,"Diesel",145,74.3,1.5
15264,"Kuga",2018,"Automatic",2331,"Diesel",145,47.9,2
9964,"Kuga",2018,"Manual",19211,"Diesel",145,64.2,1.5
4942,"Focus",2018,"Manual",26491,"Diesel",145,74.3,1.5
11475,"Focus",2017,"Manual",32194,"Diesel",0,74.3,1.5
17897,"EcoSport",2019,"Automatic",9858,"Petrol",145,45.6,1
17143,"Focus",2017,"Manual",29266,"Petrol",145,60.1,1
7590,"Fiesta",2018,"Manual",24751,"Petrol",145,56.5,1
9518,"Fiesta",2017,"Manual",7635,"Petrol",0,65.7,1
16391,"Focus",2015,"Manual",50000,"Petrol",20,61.4,1
10464,"Kuga",2017,"Manual",14716,"Diesel",125,60.1,2
15454,"Fiesta",2014,"Manual",59674,"Petrol",0,65.7,1
9849,"Fiesta",2018,"Manual",27822,"Petrol",145,65.7,1
7061,"Fiesta",2018,"Manual",8791,"Petrol",145,65.7,1
1162,"Ka+",2018,"Manual",11881,"Petrol",145,43.5,1.2
12132,"Fiesta",2019,"Manual",5307,"Petrol",145,58.9,1
4799,"Kuga",2019,"Manual",9102,"Petrol",145,39.2,1.5
17855,"EcoSport",2017,"Manual",22141,"Diesel",145,64.2,1.5
12521,"Fiesta",2017,"Manual",11752,"Petrol",150,65.7,1
1408,"Focus",2019,"Automatic",6750,"Diesel",145,74.3,1.5
4453,"Fiesta",2016,"Manual",29699,"Petrol",125,54.3,1.2
16121,"EcoSport",2017,"Manual",21893,"Petrol",145,52.3,1
3860,"Fiesta",2018,"Manual",15683,"Petrol",145,64.2,1.1
8890,"Kuga",2017,"Manual",12995,"Diesel",145,60.1,2
10513,"Fiesta",2019,"Automatic",5452,"Petrol",145,48.7,1
15098,"EcoSport",2016,"Manual",36711,"Diesel",30,64.2,1.5
11225,"Focus",2019,"Manual",15952,"Diesel",145,80.7,1.5
1422,"Fiesta",2017,"Manual",11377,"Petrol",145,64.2,1.1
14114,"S-MAX",2016,"Manual",45018,"Diesel",125,56.5,2
17952,"EcoSport",2019,"Manual",2200,"Petrol",145,51.4,1
17132,"Focus",2015,"Manual",33000,"Diesel",20,67.3,2
1978,"Fiesta",2017,"Manual",14448,"Petrol",145,54.3,1.2
3183,"Focus",2019,"Manual",12624,"Petrol",145,58.9,1
653,"Kuga",2015,"Manual",34332,"Diesel",145,54.3,2
1108,"Focus",2017,"Manual",18523,"Petrol",200,41.5,2
10633,"EcoSport",2018,"Manual",29357,"Petrol",150,54.3,1
6396,"Focus",2015,"Manual",45463,"Diesel",0,74.3,1.5
15159,"Focus",2017,"Manual",24449,"Petrol",150,60.1,1
11183,"Fiesta",2018,"Manual",21600,"Petrol",145,56.5,1
10361,"Fiesta",2018,"Manual",30704,"Petrol",145,65.7,1
13973,"Fiesta",2018,"Manual",19941,"Petrol",145,65.7,1
1269,"Focus",2019,"Manual",7124,"Petrol",145,60.1,1
4225,"Focus",2018,"Manual",11285,"Petrol",150,60.1,1
11591,"Fiesta",2013,"Manual",17066,"Petrol",0,65.7,1
3207,"Focus",2019,"Manual",7088,"Petrol",145,60.1,1
14169,"Focus",2019,"Automatic",3305,"Diesel",145,64.2,2
9789,"Ka+",2017,"Manual",15650,"Petrol",145,57.7,1.2
14997,"Focus",2015,"Manual",46301,"Diesel",0,74.3,1.5
3222,"Kuga",2018,"Manual",16786,"Diesel",145,60.1,2
11416,"B-MAX",2017,"Manual",22682,"Diesel",0,74.4,1.5
3884,"Focus",2017,"Manual",8915,"Petrol",145,61.4,1
7019,"Fiesta",2019,"Manual",5341,"Petrol",145,58.9,1
11953,"Focus",2018,"Semi-Auto",9305,"Petrol",150,51.4,1
10001,"Fiesta",2018,"Manual",15202,"Petrol",145,64.2,1.1
5005,"Mondeo",2017,"Manual",58000,"Diesel",145,65.7,2
7205,"Kuga",2015,"Semi-Auto",42184,"Diesel",145,52.3,2
12995,"Fiesta",2019,"Manual",3212,"Petrol",145,58.9,1
13815,"Focus",2016,"Manual",16000,"Petrol",20,60.1,1
11965,"Focus",2018,"Manual",13938,"Petrol",145,41.5,2
8633,"Focus",2018,"Manual",20425,"Petrol",150,57.7,1
6211,"Fiesta",2018,"Manual",15862,"Petrol",145,65.7,1
3397,"B-MAX",2013,"Manual",73324,"Diesel",20,68.9,1.5
5241,"Focus",2018,"Manual",12664,"Petrol",145,57.7,1
9227,"Focus",2019,"Automatic",2750,"Petrol",150,51.4,1
191,"Focus",2017,"Manual",14441,"Petrol",145,41.5,2
8872,"Focus",2019,"Manual",25,"Petrol",145,34.5,2.3
13487,"Fiesta",2013,"Manual",79300,"Diesel",0,76.4,1.5
13817,"Fiesta",2014,"Manual",25000,"Petrol",30,54.3,1.2
11233,"Kuga",2016,"Manual",26350,"Diesel",145,54.3,2
10325,"Fiesta",2017,"Manual",28789,"Petrol",20,62.8,1
6415,"Focus",2018,"Semi-Auto",26694,"Petrol",145,51.4,1
1669,"C-MAX",2017,"Manual",32133,"Diesel",20,68.9,1.5
3122,"C-MAX",2016,"Semi-Auto",20240,"Diesel",20,67.3,1.5
2005,"Fiesta",2018,"Manual",24788,"Petrol",145,65.7,1
7886,"Mondeo",2016,"Manual",12450,"Diesel",30,62.8,2
824,"Fiesta",2019,"Manual",12286,"Petrol",145,58.9,1
13296,"Focus",2020,"Manual",200,"Petrol",145,60.1,1
15006,"EcoSport",2018,"Manual",18678,"Petrol",145,54.3,1
7689,"Fiesta",2016,"Manual",7495,"Petrol",0,65.7,1
7587,"C-MAX",2016,"Manual",52102,"Diesel",20,68.9,1.5
7197,"Kuga",2013,"Manual",58885,"Diesel",205,47.9,2
