"ID","Warehouse_block","Mode_of_Shipment","Customer_care_calls","Customer_rating","Cost_of_the_Product","Prior_purchases","Product_importance","Gender","Discount_offered","Weight_in_gms"
5358,"F","Flight",4,5,183,2,"medium","F",2,4533
6463,"D","Ship",4,2,265,2,"low","M",2,5649
2176,"B","Road",3,5,230,3,"low","F",49,3477
8579,"C","Ship",4,5,253,3,"low","F",1,5402
2375,"C","Ship",4,1,270,4,"medium","F",64,3312
7405,"D","Flight",4,1,228,5,"low","F",6,1727
2483,"C","Flight",3,5,208,4,"medium","M",12,3181
2584,"B","Road",5,3,225,4,"low","F",60,2130
9857,"C","Road",4,4,185,2,"medium","F",1,4729
9713,"C","Road",6,1,280,4,"low","F",5,1624
1097,"C","Flight",5,2,265,3,"low","F",12,2892
7221,"A","Ship",4,2,273,5,"medium","F",8,2000
8616,"F","Road",4,5,239,5,"low","M",7,1380
7861,"D","Ship",4,2,139,3,"medium","M",10,4648
8505,"A","Flight",4,2,148,2,"medium","M",3,4651
4844,"F","Ship",6,5,284,4,"medium","M",8,5346
7639,"D","Ship",5,2,123,5,"low","F",4,5284
7713,"A","Ship",6,2,269,4,"medium","F",3,1665
7269,"A","Flight",3,4,230,3,"medium","F",7,5891
6445,"D","Flight",2,2,149,3,"low","F",4,4819
8428,"B","Ship",2,2,271,4,"medium","M",9,4066
5648,"F","Ship",6,5,273,5,"medium","M",10,5756
3028,"B","Flight",3,1,107,3,"high","F",13,1861
8102,"F","Ship",3,1,146,3,"medium","M",9,4944
5273,"C","Ship",6,2,286,4,"low","M",9,1418
6647,"C","Ship",5,1,161,2,"medium","F",10,4108
776,"F","Ship",3,1,270,3,"medium","F",61,3582
5072,"F","Flight",4,5,228,4,"low","M",4,4750
7916,"F","Ship",3,1,213,2,"low","M",6,4747
7795,"D","Road",4,2,209,2,"medium","M",3,5607
10468,"B","Ship",5,1,262,5,"medium","M",4,1196
9750,"F","Ship",3,5,147,2,"medium","M",6,4350
9397,"D","Ship",7,5,255,4,"low","M",7,1104
10645,"D","Ship",2,2,237,5,"low","F",6,4622
6991,"D","Flight",4,1,256,2,"medium","M",2,5630
10018,"B","Flight",5,4,235,3,"medium","F",8,4636
5356,"B","Flight",4,1,231,3,"medium","M",2,4940
7136,"F","Flight",4,4,153,3,"low","M",5,4624
2867,"C","Road",3,3,274,2,"medium","F",59,3436
1644,"F","Flight",3,3,153,2,"low","F",39,1328
7751,"C","Ship",7,1,257,4,"low","M",1,1405
5745,"A","Road",4,5,134,3,"medium","F",4,5423
4751,"C","Ship",5,4,272,2,"low","F",1,5983
9156,"F","Road",6,3,276,4,"low","F",5,1637
3280,"B","Road",3,2,243,2,"low","F",5,4769
7551,"A","Flight",3,3,217,2,"high","F",9,5554
3881,"C","Ship",3,2,260,4,"high","F",3,4423
3623,"C","Ship",3,2,146,3,"high","F",4,5846
6139,"D","Road",3,1,267,4,"medium","F",4,4914
8786,"F","Ship",3,1,151,3,"low","F",7,4072
3978,"F","Flight",5,5,255,2,"medium","M",1,4604
7159,"D","Ship",6,1,305,4,"low","M",5,1588
6113,"C","Ship",4,1,225,2,"medium","F",10,4577
8036,"F","Ship",4,4,256,5,"high","M",1,1927
3284,"F","Flight",2,2,155,3,"low","M",1,5154
3023,"C","Flight",4,2,211,2,"low","F",39,2520
5440,"B","Ship",4,5,198,6,"medium","F",6,5380
6604,"B","Ship",5,3,221,6,"medium","F",3,1960
5069,"C","Flight",5,2,233,3,"high","F",4,4140
10227,"A","Ship",6,1,265,4,"low","F",1,1345
4088,"F","Road",3,5,268,2,"medium","M",5,1707
10623,"A","Ship",5,5,98,2,"medium","M",2,4125
10038,"F","Ship",3,2,222,2,"medium","M",1,4021
2057,"C","Flight",3,4,196,3,"low","M",47,2447
290,"F","Flight",4,2,172,3,"medium","F",59,1858
7769,"C","Ship",5,3,238,5,"high","M",10,1841
8984,"F","Ship",5,5,198,2,"high","M",3,5249
4500,"F","Road",3,5,170,3,"low","F",5,5064
5808,"F","Ship",4,1,171,2,"medium","M",1,5635
1800,"F","Ship",3,5,231,2,"medium","M",49,2341
7714,"B","Ship",5,2,240,5,"medium","M",3,1079
5237,"C","Ship",5,5,259,3,"medium","F",1,4608
6753,"A","Ship",3,4,250,3,"low","M",6,4830
9394,"B","Ship",3,1,172,3,"medium","M",5,5696
2209,"D","Flight",3,1,184,2,"low","F",31,3191
9692,"F","Ship",6,5,275,4,"low","M",2,1700
3006,"F","Road",5,2,159,3,"medium","F",63,1675
7583,"C","Ship",4,4,245,2,"low","F",2,4297
3604,"B","Ship",4,2,275,6,"medium","M",9,1890
4380,"F","Flight",3,1,236,2,"medium","F",8,5591
10871,"C","Ship",4,3,125,4,"medium","M",7,4203
1601,"C","Ship",4,5,213,3,"medium","F",42,3121
4859,"C","Ship",5,4,193,4,"high","F",4,5757
3684,"F","Road",4,1,260,4,"low","M",10,4072
8882,"F","Road",6,1,256,4,"low","F",7,1372
464,"F","Ship",4,2,186,7,"medium","F",40,3111
4256,"F","Flight",4,3,235,3,"medium","F",6,4832
4818,"F","Ship",7,1,290,4,"low","F",9,1885
3563,"C","Flight",3,1,203,3,"medium","F",3,4137
6944,"F","Ship",3,3,253,2,"low","M",5,4112
883,"D","Ship",3,4,169,2,"low","M",17,1242
2451,"A","Road",4,2,163,3,"low","F",27,1639
9378,"F","Ship",3,1,154,3,"low","M",5,4720
7422,"F","Ship",7,5,278,4,"low","M",1,1210
442,"B","Ship",5,3,190,3,"high","M",45,2628
6059,"C","Ship",3,4,163,3,"low","M",7,5913
7048,"B","Ship",3,1,231,3,"medium","M",9,5148
3253,"D","Ship",3,2,160,3,"medium","F",6,4808
4373,"C","Road",3,3,190,3,"medium","M",2,4468
1276,"B","Ship",4,3,210,2,"medium","M",22,3124
10534,"B","Road",3,2,188,3,"medium","M",8,5709
3370,"B","Ship",3,3,249,5,"medium","F",9,1752
1633,"D","Road",3,4,204,3,"low","F",49,3225
5206,"B","Flight",3,5,247,3,"low","F",4,5891
5062,"B","Road",4,2,222,3,"low","M",4,5919
6703,"D","Road",6,4,116,3,"low","M",6,4649
980,"F","Ship",4,4,140,2,"low","F",47,1831
847,"D","Ship",4,4,140,3,"medium","M",11,1911
6470,"F","Ship",5,3,189,5,"low","M",7,4869
6771,"A","Ship",3,2,137,3,"low","F",4,5617
8288,"F","Ship",6,4,217,4,"medium","F",4,4247
3372,"F","Ship",4,3,270,2,"high","F",5,5346
9568,"B","Road",5,4,201,2,"low","M",5,5593
7947,"A","Flight",3,5,255,7,"medium","M",8,4091
10440,"F","Ship",2,5,235,3,"high","F",10,5775
207,"A","Ship",2,2,157,3,"low","M",1,1477
4393,"D","Flight",4,3,202,3,"low","M",7,5678
10239,"A","Ship",2,5,111,2,"low","F",5,4038
2031,"A","Road",4,5,266,3,"medium","M",5,3718
4266,"F","Ship",3,4,237,3,"high","F",9,5514
10247,"C","Ship",3,1,259,4,"low","F",9,4084
5301,"A","Ship",4,4,134,2,"medium","F",5,5230
5569,"D","Ship",4,1,211,3,"high","M",5,5757
9945,"A","Ship",7,5,268,4,"medium","F",9,1754
6155,"C","Road",3,5,148,3,"low","F",7,5685
1466,"F","Ship",4,3,232,3,"low","M",11,2624
1402,"B","Ship",3,5,152,6,"low","F",32,1158
6553,"D","Road",5,4,254,5,"medium","M",7,1545
3519,"A","Ship",3,1,148,2,"medium","M",5,4082
3962,"F","Road",5,1,199,2,"medium","M",7,4660
7505,"C","Ship",6,2,263,4,"low","F",1,1258
1990,"B","Ship",3,1,155,2,"medium","F",6,1490
4968,"F","Ship",3,1,268,3,"low","M",2,4746
8720,"F","Ship",4,4,265,4,"medium","F",6,4607
10002,"F","Flight",6,4,224,5,"medium","M",10,5602
547,"D","Flight",5,5,147,4,"high","F",42,1642
10784,"F","Ship",5,1,247,5,"medium","F",8,1842
5244,"F","Ship",5,5,134,3,"high","F",5,5783
5280,"F","Ship",6,3,248,4,"low","F",6,1997
8403,"A","Ship",4,1,186,3,"low","F",6,4758
2923,"D","Ship",4,3,172,3,"medium","F",6,1261
1536,"F","Ship",3,1,137,3,"low","M",47,1611
8761,"D","Road",4,3,187,6,"low","F",9,5872
1176,"F","Ship",3,1,263,3,"low","M",25,3689
10941,"A","Road",4,1,192,4,"low","M",3,1689
6766,"B","Ship",5,4,211,4,"low","F",4,4498
9084,"F","Ship",4,5,233,3,"medium","F",7,5604
7750,"B","Ship",3,1,131,4,"low","M",1,1628
663,"A","Road",4,4,218,5,"medium","F",36,2995
3624,"F","Ship",3,3,155,3,"low","F",3,5768
10903,"D","Ship",5,3,210,3,"medium","M",9,5912
7691,"C","Ship",4,4,140,8,"medium","F",2,5481
4268,"F","Ship",4,1,169,4,"low","F",10,4245
864,"F","Ship",2,3,188,3,"medium","F",51,3191
1277,"C","Ship",5,3,169,4,"medium","F",37,1290
8359,"D","Flight",6,4,275,4,"medium","F",5,1989
2908,"B","Ship",3,2,138,2,"medium","F",46,1436
461,"C","Ship",4,1,202,3,"medium","F",18,3940
8877,"A","Ship",6,3,281,4,"medium","F",8,1884
8972,"F","Ship",3,3,261,3,"low","M",2,5629
6634,"B","Ship",4,3,237,3,"medium","F",8,5045
623,"C","Ship",3,4,253,3,"low","M",6,3788
3138,"F","Road",4,3,161,3,"high","M",7,4245
9637,"D","Ship",4,4,251,5,"medium","F",2,1329
9240,"F","Ship",4,2,217,2,"medium","F",8,4907
9579,"A","Road",3,1,236,3,"medium","F",8,5341
9542,"F","Ship",3,4,171,3,"low","M",10,4839
7270,"B","Flight",2,3,175,6,"high","F",6,5341
9885,"A","Ship",6,1,259,4,"low","F",4,1198
9753,"A","Ship",2,3,258,2,"low","M",4,5052
9243,"A","Ship",3,3,183,2,"low","F",3,5189
3344,"F","Ship",5,1,255,3,"medium","F",6,5715
6071,"C","Ship",5,5,175,6,"low","F",2,4883
7142,"F","Ship",5,3,275,5,"low","M",7,1349
9642,"F","Ship",3,2,264,2,"low","M",6,5702
6142,"B","Road",3,1,133,3,"low","F",9,5724
2685,"A","Ship",3,1,185,4,"low","F",35,3648
5645,"C","Ship",4,2,192,3,"low","F",3,4130
6907,"D","Ship",4,5,249,5,"medium","M",3,1530
3218,"F","Ship",4,1,164,4,"low","M",6,4432
10890,"F","Ship",5,5,243,2,"medium","F",5,4709
1764,"F","Road",3,5,286,3,"medium","F",12,3817
4864,"B","Ship",4,1,241,4,"medium","M",9,5360
5855,"C","Ship",5,2,272,3,"high","M",5,4972
1306,"B","Ship",6,1,193,4,"medium","M",8,2952
1020,"F","Ship",3,2,261,5,"medium","M",45,2488
244,"B","Ship",2,4,136,3,"low","M",43,1958
1192,"B","Ship",4,5,171,3,"low","F",21,1683
3137,"C","Road",3,3,219,3,"low","M",4,5956
1044,"F","Ship",4,2,251,2,"low","M",53,2673
3293,"C","Flight",2,4,139,4,"high","M",3,5041
8502,"F","Flight",6,1,247,6,"medium","F",6,4691
8374,"B","Flight",2,1,168,4,"low","M",6,4800
10954,"B","Road",4,1,245,5,"low","M",3,1496
2126,"F","Ship",3,1,152,2,"low","F",25,1848
6040,"B","Flight",6,1,242,5,"low","F",5,1555
1559,"C","Ship",2,5,177,6,"medium","F",41,1772
10266,"F","Road",5,1,252,3,"high","F",2,5032
8612,"F","Road",4,5,234,5,"low","F",1,1991
10989,"A","Ship",4,3,192,4,"low","F",2,1830
8500,"B","Flight",4,5,234,3,"medium","F",10,4204
4325,"C","Ship",4,1,277,5,"medium","M",3,1527
5624,"F","Flight",2,1,226,2,"medium","F",1,5576
4099,"D","Road",3,2,250,3,"medium","F",4,5361
482,"F","Ship",4,5,202,3,"medium","F",46,3181
5618,"F","Flight",5,4,281,3,"low","F",10,5675
2387,"C","Ship",5,2,167,3,"medium","F",7,1939
1796,"F","Flight",3,3,165,3,"high","M",35,1459
9870,"F","Flight",3,1,109,6,"low","F",5,4374
2046,"F","Road",3,3,273,4,"low","M",12,2151
9489,"A","Ship",3,3,203,3,"medium","F",4,5548
7498,"B","Ship",5,4,231,6,"medium","F",3,1075
9643,"D","Ship",5,2,137,3,"low","F",1,5242
7181,"C","Ship",7,5,278,4,"low","F",5,1126
6323,"C","Ship",3,3,176,3,"low","F",1,5168
4672,"B","Flight",4,3,208,2,"medium","M",6,4276
262,"B","Road",2,3,151,3,"low","F",23,1930
6159,"A","Road",4,5,182,3,"medium","F",2,4473
9231,"A","Ship",5,5,253,2,"high","F",3,4851
8298,"F","Ship",4,1,270,10,"medium","F",5,5494
1040,"F","Ship",2,5,275,2,"low","M",41,2546
3628,"B","Ship",5,3,197,4,"low","F",6,4184
8321,"C","Ship",6,5,299,4,"low","F",1,1629
4483,"D","Ship",5,4,171,5,"medium","M",1,5749
9365,"C","Ship",5,1,217,2,"medium","F",10,4264
929,"C","Ship",3,2,180,4,"medium","M",55,1165
5572,"B","Ship",3,1,248,2,"medium","M",1,5703
2105,"C","Ship",5,5,248,3,"medium","F",9,3873
6920,"F","Ship",6,1,288,4,"medium","M",8,1806
6706,"B","Road",2,5,127,3,"medium","F",3,5964
5225,"C","Ship",3,1,221,3,"high","M",1,4948
1521,"A","Flight",3,3,205,2,"medium","F",2,2910
491,"C","Ship",2,1,176,3,"low","F",15,1996
4668,"F","Flight",3,3,149,2,"medium","M",3,4527
739,"D","Ship",3,2,223,3,"medium","F",6,2127
4061,"C","Ship",4,5,209,2,"low","F",8,4047
1859,"C","Ship",2,2,190,3,"low","M",51,2380
2287,"D","Ship",5,4,234,2,"high","F",61,3084
7527,"A","Road",3,3,157,3,"low","F",6,5187
9919,"D","Ship",6,5,280,4,"low","F",3,1819
4493,"C","Ship",4,4,252,4,"medium","F",4,4832
8849,"C","Ship",4,3,263,3,"medium","M",3,4677
9485,"C","Ship",3,5,218,2,"medium","F",6,4072
5044,"B","Road",4,2,224,2,"low","M",9,5603
3400,"B","Road",3,4,213,3,"low","F",5,4535
7434,"F","Ship",4,4,144,3,"low","F",7,5351
9071,"C","Ship",3,1,173,2,"low","F",7,4684
7699,"D","Ship",3,4,252,2,"low","M",6,4630
5684,"F","Ship",4,1,183,3,"medium","F",4,4789
5577,"A","Ship",3,1,144,3,"low","F",8,5221
5919,"A","Ship",4,3,196,2,"low","F",5,5656
8287,"D","Ship",5,5,264,6,"high","M",8,4644
8296,"B","Ship",3,3,174,2,"low","F",1,5556
1366,"B","Flight",3,1,167,3,"low","M",1,1252
1648,"B","Flight",4,4,198,2,"medium","M",64,3787
8034,"F","Ship",5,2,248,5,"low","F",3,1046
7522,"B","Road",2,2,247,3,"medium","F",9,4284
10135,"D","Flight",4,5,211,2,"low","F",4,4106
6151,"D","Road",4,3,179,3,"low","F",3,5495
9762,"F","Ship",4,3,103,2,"low","M",4,5146
4502,"F","Road",4,2,173,2,"medium","M",2,5327
3030,"F","Flight",3,2,224,3,"low","M",40,2180
7575,"A","Ship",3,5,270,3,"medium","M",5,4843
2381,"C","Ship",4,1,228,3,"low","F",53,2021
986,"F","Ship",6,1,172,6,"high","F",50,1052
7872,"F","Ship",4,4,193,3,"low","M",2,5975
2688,"F","Ship",3,4,208,3,"medium","F",23,2100
5042,"F","Ship",6,2,301,5,"medium","F",3,1586
9757,"D","Ship",5,1,135,3,"low","F",10,5301
1712,"F","Ship",2,5,206,3,"low","F",46,2944
5370,"F","Ship",4,2,197,3,"low","F",6,5826
877,"D","Ship",3,3,247,2,"medium","M",55,3461
4001,"C","Ship",4,5,160,6,"low","F",4,4684
2224,"B","Ship",4,1,97,2,"high","M",15,1836
7385,"C","Road",3,3,275,4,"medium","M",2,4086
7167,"A","Ship",5,4,261,5,"low","M",2,1409
2122,"B","Ship",4,4,168,2,"medium","M",63,1474
2247,"A","Ship",3,2,177,2,"medium","F",23,1929
7243,"D","Road",6,3,262,6,"high","M",5,4506
5193,"A","Road",5,4,233,3,"low","M",8,5076
6339,"A","Ship",3,5,154,3,"high","F",2,4219
10724,"F","Ship",5,5,221,5,"low","M",7,1958
6770,"F","Ship",5,5,195,4,"low","F",1,4393
8294,"F","Ship",4,5,177,7,"low","F",2,4299
8975,"C","Ship",5,2,203,2,"medium","F",2,4712
6972,"F","Road",3,5,151,2,"medium","M",8,4408
8497,"D","Flight",2,1,112,5,"low","F",1,4543
4090,"B","Road",5,3,236,2,"medium","M",6,1329
9771,"A","Ship",3,2,196,5,"medium","F",6,5692
3548,"F","Road",3,3,163,3,"medium","M",2,5791
3368,"F","Ship",4,1,178,8,"medium","F",6,4872
9246,"F","Ship",4,3,174,3,"medium","M",2,4069
8542,"B","Ship",4,4,224,10,"medium","F",9,4149
581,"C","Ship",3,3,214,2,"low","M",21,3342
2340,"F","Flight",5,1,198,2,"medium","F",37,3025
2307,"A","Road",3,5,209,2,"low","M",33,2603
3757,"D","Ship",3,2,108,4,"low","F",5,4787
8868,"F","Ship",4,5,246,5,"low","F",2,1024
10670,"F","Road",5,2,221,5,"low","F",2,1855
8770,"B","Flight",5,2,174,5,"medium","M",8,4656
2318,"F","Road",3,1,215,6,"high","M",42,3715
896,"F","Ship",4,3,170,3,"low","F",21,1588
3302,"F","Flight",4,5,205,3,"medium","M",5,4949
924,"F","Ship",3,3,265,4,"low","M",47,2557
3404,"F","Road",3,1,119,2,"low","F",10,4146
2769,"A","Ship",4,2,171,3,"low","M",34,1352
8687,"C","Ship",3,2,150,2,"medium","M",5,5264
10702,"B","Flight",4,2,267,5,"low","F",2,1876
303,"A","Ship",3,4,241,2,"low","M",57,3671
9077,"C","Ship",3,2,209,3,"medium","M",5,4999
686,"F","Flight",4,2,241,2,"low","M",17,3844
673,"D","Road",5,4,263,3,"high","M",10,2538
976,"B","Flight",5,5,249,3,"medium","M",55,3558
502,"B","Ship",3,2,177,3,"low","M",10,1641
5058,"F","Road",4,2,174,3,"low","F",3,5920
10445,"C","Ship",5,2,245,5,"low","M",8,1528
6638,"F","Ship",3,4,153,4,"low","M",5,5604
3693,"A","Road",5,3,203,2,"medium","M",4,4311
1881,"A","Ship",3,4,267,3,"low","F",55,2923
9662,"F","Ship",7,2,300,4,"medium","M",3,1070
1271,"C","Ship",4,4,158,3,"medium","M",63,1387
538,"B","Road",4,4,228,3,"medium","F",12,3359
2226,"F","Ship",3,1,147,2,"medium","M",52,1934
8948,"F","Ship",4,4,220,3,"low","F",4,5622
5709,"A","Ship",3,2,174,3,"low","M",3,4132
2417,"C","Ship",3,1,153,2,"low","F",6,1314
4251,"A","Flight",5,4,194,5,"low","M",8,4038
10835,"C","Flight",2,4,114,5,"high","M",3,4423
10455,"A","Ship",5,5,259,6,"low","M",5,1382
92,"F","Ship",5,5,286,3,"low","F",18,3163
10093,"D","Ship",5,1,125,4,"medium","M",3,5595
6210,"F","Ship",4,3,273,10,"medium","M",6,4251
2806,"B","Ship",3,2,192,3,"medium","F",64,3233
9351,"A","Ship",6,4,286,4,"medium","F",1,1570
10596,"F","Ship",4,5,183,2,"low","F",1,4741
7208,"F","Ship",6,5,307,4,"high","M",3,1406
2306,"F","Road",3,3,155,3,"low","M",20,1830
2665,"D","Ship",4,4,199,2,"medium","M",25,3705
3484,"B","Ship",4,1,273,3,"low","F",5,5323
1623,"A","Road",3,1,180,3,"high","F",21,1047
5867,"C","Road",4,4,206,2,"high","M",8,4093
3831,"A","Road",6,2,290,5,"medium","M",8,1512
3683,"C","Road",5,5,174,3,"high","F",9,5969
3469,"D","Ship",4,5,221,3,"medium","F",3,4430
6002,"F","Road",4,3,270,5,"low","F",3,1786
4927,"D","Road",4,5,159,4,"medium","F",4,4816
3036,"F","Ship",5,2,184,2,"medium","M",27,3276
4425,"A","Ship",3,3,251,2,"low","M",3,5168
4247,"C","Flight",3,4,221,3,"low","F",1,4518
5108,"F","Ship",6,1,257,4,"medium","F",3,5656
6152,"F","Road",4,3,158,3,"high","F",5,5602
6781,"D","Ship",5,5,246,3,"medium","F",9,4107
852,"F","Ship",4,5,170,2,"low","F",57,1533
4004,"F","Ship",2,2,158,3,"medium","F",2,4153
10866,"F","Ship",3,3,148,4,"low","F",2,5557
718,"B","Ship",4,1,241,2,"low","F",39,2935
9577,"D","Road",3,4,192,4,"medium","M",3,4030
6667,"D","Ship",3,2,225,3,"high","M",5,4304
6023,"C","Road",6,1,295,4,"medium","F",6,1611
4794,"F","Flight",2,2,167,2,"medium","F",3,5894
73,"D","Ship",5,5,232,3,"medium","F",33,2998
10322,"F","Ship",4,2,137,2,"medium","M",3,4622
3331,"D","Ship",6,3,224,6,"high","M",8,5661
579,"A","Ship",3,2,173,3,"low","F",15,1992
6864,"F","Flight",6,3,297,4,"medium","M",1,1080
9913,"D","Ship",6,1,268,4,"medium","M",10,1958
5178,"F","Ship",3,2,226,4,"medium","F",8,5225
666,"F","Road",3,3,243,2,"medium","M",17,3230
7189,"D","Ship",5,5,275,6,"low","M",1,1507
3190,"B","Ship",5,1,160,3,"high","M",2,5141
9817,"D","Ship",3,3,201,3,"low","F",2,5540
5779,"D","Ship",4,2,243,5,"medium","F",8,1922
3756,"F","Ship",3,2,181,3,"medium","F",9,4163
2242,"B","Ship",4,1,151,2,"low","M",42,1367
7183,"D","Ship",4,4,184,3,"low","M",4,1330
3059,"C","Ship",3,1,147,4,"low","M",18,1613
9428,"F","Road",5,2,266,5,"medium","M",8,1367
10169,"C","Ship",4,4,258,2,"medium","F",5,4562
870,"F","Ship",3,1,196,3,"low","F",64,2911
9151,"D","Ship",7,5,255,4,"low","F",9,1367
7393,"D","Road",5,3,174,3,"medium","F",6,5064
2857,"D","Road",2,3,128,2,"medium","F",53,1530
3874,"B","Ship",4,5,216,3,"medium","M",1,5167
9377,"C","Ship",5,4,235,4,"low","M",10,4880
4193,"C","Ship",4,1,111,4,"medium","M",10,4711
4011,"A","Ship",2,5,154,3,"medium","F",1,4377
8369,"C","Flight",4,4,147,3,"medium","M",9,4534
10857,"A","Ship",6,5,206,2,"low","F",6,5646
6529,"D","Ship",4,5,186,7,"medium","F",1,4357
3622,"B","Ship",3,3,148,3,"low","M",1,5700
4821,"A","Ship",6,3,247,4,"low","M",3,1616
4756,"B","Ship",6,4,291,4,"low","F",8,1131
9295,"D","Road",4,2,217,2,"low","M",4,5539
8104,"B","Ship",3,2,161,3,"medium","F",1,5757
7077,"A","Ship",3,1,199,3,"medium","F",8,5557
5271,"A","Ship",6,4,306,4,"low","F",6,1461
7800,"F","Road",3,5,234,2,"medium","F",1,4455
9867,"A","Flight",4,1,220,3,"medium","F",7,4552
905,"C","Ship",5,5,236,3,"medium","F",62,3365
10164,"F","Ship",6,1,269,6,"medium","F",2,5363
5395,"D","Ship",4,2,262,3,"low","M",4,5085
2191,"D","Flight",4,5,230,2,"low","F",38,2890
8342,"F","Road",6,4,285,4,"medium","F",10,1422
4683,"A","Ship",4,4,163,3,"low","M",3,4185
10907,"C","Ship",4,1,261,3,"low","F",3,4673
10696,"B","Flight",3,5,222,3,"low","F",10,5185
687,"A","Flight",4,2,187,2,"low","F",6,3625
3758,"F","Ship",4,5,188,5,"low","F",1,5999
10716,"F","Ship",5,2,254,5,"medium","F",4,1926
7177,"D","Ship",7,5,282,5,"low","M",8,1091
1010,"F","Ship",4,4,142,4,"low","F",8,1777
9281,"C","Ship",4,3,216,4,"medium","M",3,4750
3216,"F","Ship",3,1,196,3,"low","M",10,4546
10988,"F","Ship",5,3,242,5,"low","F",10,1846
10918,"B","Ship",4,1,225,5,"low","M",3,1488
5840,"F","Ship",3,5,147,4,"high","M",10,5164
3323,"C","Ship",3,4,151,3,"low","M",2,5712
6607,"D","Ship",4,4,138,3,"medium","F",7,1597
6282,"F","Road",6,4,287,4,"medium","F",9,1936
5876,"F","Road",4,3,176,2,"low","F",6,5149
10320,"F","Ship",3,3,169,2,"medium","F",8,4281
1139,"C","Ship",5,5,158,3,"medium","F",47,1246
9747,"A","Ship",4,5,196,3,"low","F",4,5610
1410,"F","Ship",4,5,258,2,"high","M",5,3512
2511,"A","Ship",3,2,143,6,"medium","M",63,1953
6288,"F","Road",5,2,254,5,"medium","M",6,1002
6246,"F","Ship",5,5,216,4,"medium","F",1,4092
398,"F","Road",2,1,123,4,"low","F",53,1036
9248,"F","Ship",4,3,256,2,"medium","F",3,4679
4069,"D","Ship",5,4,243,6,"medium","F",1,4170
9550,"B","Ship",5,3,117,4,"low","F",3,5078
1289,"C","Ship",3,4,222,3,"medium","M",57,2714
10948,"B","Road",4,1,232,5,"medium","M",9,1145
9143,"C","Ship",5,5,223,5,"medium","M",8,1132
7032,"F","Ship",5,5,125,3,"low","M",10,4997
5068,"B","Flight",4,5,192,4,"low","F",10,4691
4698,"F","Ship",4,4,266,2,"low","F",5,5601
6119,"C","Ship",2,2,227,4,"medium","M",6,4104
3043,"D","Ship",4,5,267,3,"low","F",53,3742
9854,"F","Road",4,3,250,6,"medium","M",2,4246
10125,"A","Road",6,2,269,6,"medium","M",4,4423
634,"B","Ship",2,3,164,2,"low","M",56,1491
5017,"D","Ship",2,3,198,2,"medium","F",6,1730
8660,"F","Ship",6,2,269,4,"medium","F",10,1166
4887,"A","Ship",4,2,160,2,"high","F",5,4343
6614,"F","Ship",5,1,276,5,"medium","M",5,1358
1016,"F","Ship",3,4,186,2,"low","M",63,3447
2274,"F","Ship",3,3,181,2,"medium","M",58,3719
1878,"F","Ship",2,2,274,3,"high","F",60,2053
3925,"D","Ship",5,1,181,2,"medium","F",4,5578
2942,"F","Ship",2,3,160,4,"low","F",53,1850
10581,"A","Ship",3,1,235,3,"low","F",9,5735
7513,"D","Road",5,2,268,5,"medium","F",5,1876
9238,"B","Ship",4,4,246,2,"medium","F",2,4633
5055,"A","Road",3,4,186,3,"high","M",1,5922
9990,"F","Road",5,5,171,2,"high","M",8,4602
621,"A","Ship",2,5,265,2,"low","F",50,3859
9173,"C","Road",6,1,308,4,"low","F",7,1260
5741,"C","Road",4,1,260,3,"medium","M",9,5886
9671,"C","Ship",4,2,258,5,"medium","M",1,1920
2988,"F","Road",6,3,281,5,"medium","F",8,1864
494,"F","Ship",5,4,226,5,"low","M",47,2240
5171,"C","Ship",3,1,244,3,"high","M",7,5140
7798,"B","Road",5,3,193,4,"medium","F",3,5026
5443,"D","Ship",3,4,222,3,"medium","M",3,4068
942,"F","Road",5,4,165,2,"high","M",46,1482
4277,"C","Ship",4,3,175,4,"medium","F",4,5685
9313,"D","Flight",5,2,259,2,"medium","M",7,4764
10853,"C","Ship",5,5,152,4,"low","F",10,5913
8128,"B","Ship",4,5,248,2,"medium","M",10,4366
6923,"C","Ship",4,1,293,3,"low","M",8,1326
6593,"C","Flight",7,4,272,4,"low","M",3,1805
9981,"A","Road",4,3,227,3,"medium","M",8,5829
4948,"B","Flight",4,5,142,3,"medium","M",2,5692
7791,"A","Road",3,1,151,2,"low","F",7,4437
3923,"C","Ship",5,4,117,3,"medium","F",4,5332
10858,"B","Ship",3,4,231,6,"medium","F",3,5910
10793,"C","Ship",6,1,260,3,"low","F",4,1338
1606,"B","Ship",5,2,140,4,"high","M",58,1175
7106,"F","Road",6,2,278,4,"high","F",8,1967
7408,"B","Flight",5,1,261,5,"low","F",10,1713
9149,"C","Ship",5,5,162,4,"low","M",8,1311
9698,"F","Ship",6,3,274,4,"low","F",5,1452
1660,"B","Flight",4,1,104,7,"medium","F",52,1083
8745,"A","Road",3,1,228,2,"low","F",7,4977
6315,"A","Flight",5,1,303,5,"medium","F",9,1203
9121,"D","Ship",3,2,150,10,"low","F",6,5580
1392,"F","Ship",4,4,150,3,"high","M",9,1620
1082,"F","Road",6,3,270,3,"low","F",56,3251
6853,"D","Flight",3,4,153,10,"medium","F",4,5456
7324,"B","Ship",5,1,151,6,"medium","M",2,4529
7169,"C","Ship",5,3,266,5,"medium","F",2,1510
3571,"D","Flight",3,4,183,2,"low","M",5,4261
3252,"F","Ship",6,5,189,2,"high","M",4,5898
